env,state_x,sample_y,num_games,num_success,pass_rate,mean_reward,std_reward,min_reward,max_reward,condition,notebook_hash,notebook_size_lines,source_notebook_hash,source_notebook_size_lines,reference_prompt_matches_template,updater_prompt_notebook_matches_state
frozen_lake,2,6,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,99c0bf387f13092271143da3170647608fef269a0bbeff5d120fd472f33bc641,13,99c0bf387f13092271143da3170647608fef269a0bbeff5d120fd472f33bc641,13,True,True
frozen_lake,2,7,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,900fd9677195e3f3baf113d300b28adbc6d2e524c0f991fbbefad5b16ff10d1e,16,99c0bf387f13092271143da3170647608fef269a0bbeff5d120fd472f33bc641,13,True,True
frozen_lake,2,8,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,f82b5d76d83dab675c6776d2289ce45656279e7a286737bb9c177178be273d8b,15,99c0bf387f13092271143da3170647608fef269a0bbeff5d120fd472f33bc641,13,True,True
frozen_lake,6,1,20,0,0.0,0.0,0.0,0.0,0.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,2,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,3,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,4,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,5,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,6,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,7,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,8,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,original,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,1,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,updated,684d8657084a4b1623c5179258bccc5907061db1e95afb9aa9f2076696a89ae3,17,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,2,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,updated,d77d1c33c6bf29096f4cc91a13934f90209bbcf4c893e4794a7b3cbe839ebafa,16,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,3,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,8c8abaa8c61edd2f226ceab61b1508e5d9524e4a27a20b31ad91f3fc97f9fa31,16,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,4,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,5,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,6,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,updated,93efb35ef84b4e5c6afe9ca60ecec90145e1ac56bdc5231669cc0dfd37864e1d,18,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,7,20,0,0.0,0.0,0.0,0.0,0.0,updated,fa66647149b9963a26745a42328a81ff439aee7f6ca6e6cae695ba6718e874cd,16,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,6,8,20,0,0.0,0.0,0.0,0.0,0.0,updated,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,029f66c49f5093267aed915e2f6cd31ddc930ecc2c6ec18b34f24d527802b276,15,True,True
frozen_lake,10,1,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,2,20,0,0.0,0.0,0.0,0.0,0.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,3,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,4,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,5,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,6,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,7,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,8,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,1,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,4b746162c35a6b028745737e3d4754ebf1fe5fff20a520e1fb315343252791e6,17,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,2,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,d962af21dcb964d2976495fd182301cfd825bdf8a6349da29be3092db7d07ce1,17,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,3,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,5df790006b3317706f33cefc7f42cb37a7f26f5f511d7d06b4310ad068046212,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,4,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,468ef8f43d21445d775d75f8acef5ffdac1e0f07d51406cc9277028fbdceb564,17,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,5,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,updated,1ac1eba4cf590a7d15ee2f534759b45a2b3d72360f3641991cfdb3df14f62dfc,17,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,6,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,d3a1bbc6ca0616c969918a896719e8b3d6dadb46ac940860505153d6f2d1e56e,13,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,7,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,40c1eb682b4150b653a506caa67dbc63ba7286aefe5a1608af52926eadeaa087,16,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,10,8,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,b070800975c5f089cc515fe6f8dbe79130927a76627033dcf0f495e955a1ac1e,15,34159ea0bcaa0364e9c27dc859ac8166651ed615b90c257320ea5c14c604ffc3,16,True,True
frozen_lake,14,1,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,2,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,3,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,4,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,5,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,6,20,0,0.0,0.0,0.0,0.0,0.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,7,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,8,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,original,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,1,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,2,20,0,0.0,0.0,0.0,0.0,0.0,updated,f3b0748fc6fbab95a5a98b1305b5e071b40563ed848a3c065836e632ea71575b,22,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,3,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,9a196f923ee337096f83adbf0294cc871f978c93fd1b7d2f9c3607cfb1449605,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,4,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,e57a314811654b8eb9439c7faa341a81fec6aba45b551559096a09d2ab2db6cd,22,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,5,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,6,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,7,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,b5d50d7218795d522fb25250159501105d7e8f650e95c8037afa6a028a0a4825,22,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,14,8,20,2,0.1,0.1,0.30779350562554625,0.0,1.0,updated,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,24cd9913b8166ec26adaae8952c0aa1c4c9d80e7b02e85dddfd82ce22cf11642,21,True,True
frozen_lake,18,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,2,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,3,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,6,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,7,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,8,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,2,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,3,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,4,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,7,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,18,8,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,updated,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,f61ab58a1b2ec6cbc01fcfc900bc5f6b7d7e7ca81c3d925ab05372791c2bcc4c,32,True,True
frozen_lake,22,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,3,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,5,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,7,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,8,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,1,20,11,0.55,0.55,0.5104177855340404,0.0,1.0,updated,86151290f4b102a4628e0e692fa337d70bb3bc6ce88be85ea010bc7cd2f89c07,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,2,20,10,0.5,0.5,0.5129891760425771,0.0,1.0,updated,448a2d65f1b62183c89f2e01122cc289361f80511d4914409361022cae341f7a,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,3,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,edba33334f570b3b900a4af5c1f758ff2d7a80888c7eef2f708a1cd14ac21ae1,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,4,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,83dd7f6aec47c7063687060fd4dff12da91ea8eac548ce566bb6773a081decec,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,008b435a058a097b66dd2c0d5f74b1dda657ab206c73ee97964a674da2cdded6,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,6,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,c2fe3ab1684615687967169fa4379dfa579f489644e74fa3e012b50c4f18bba9,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,7,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,20d3a6294631b5dc9673fa03861c992fbdc795bb0becd456da69f817b092c279,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,22,8,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,updated,5bf578a9cfd0bbc4206c96df66b285e749ed22d1bea408a5b6d9ea4718166fb4,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,26,1,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
frozen_lake,26,2,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
frozen_lake,26,3,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
frozen_lake,26,4,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
